id_disease	id_phenotype
258040	126
258040	136
258040	143
258040	238
258040	878
258040	1374
258040	1539
258040	1545
258040	1586
258040	1762
258040	2023
258040	2144
258040	2308
258040	2475
258040	2566
258040	2836
258040	2937
258040	3745
258040	5223
258040	8490
258040	8707
258040	10305
258040	10475
258100	7
258100	7642
258100	12047
258150	7
258150	789
258150	1939
258200	7
258200	1162
258200	1249
258300	7
258300	1251
258300	1260
258300	2168
258300	2346
258300	2542
258315	7
258315	28
258315	272
258315	286
258315	343
258315	347
258315	431
258315	470
258315	581
258315	1028
258315	1060
258315	1377
258315	1537
258315	1629
258315	1631
258315	2007
258315	3038
258315	3066
258315	3196
258315	4415
258315	5025
258315	5050
258315	5060
258315	5085
258315	5280
258315	5736
258315	5792
258315	6376
258315	6389
258315	8800
258315	8873
258315	8905
258315	9756
258315	12107
258315	12368
258320	7
258320	175
258320	193
258320	238
258320	813
258320	1522
258320	1539
258360	7
258360	1256
258360	1598
258360	1804
258360	1875
258360	2212
258360	2225
258360	2719
258360	7665
258360	7717
258360	9886
258360	10764
258360	100827
258400	7
258400	486
258400	508
258400	602
258400	616
258400	646
258450	7
258450	505
258450	508
258450	590
258450	648
258450	712
258450	716
258450	1260
258450	1265
258450	1284
258450	1300
258450	1618
258450	1634
258450	1638
258450	1653
258450	1761
258450	2015
258450	2063
258450	2066
258450	2067
258450	2070
258450	2403
258450	2460
258450	2747
258450	2922
258450	3200
258450	3236
258450	3376
258450	3390
258450	3434
258450	3458
258450	3546
258450	3548
258450	3557
258450	3581
258450	3688
258450	3689
258450	3700
258450	3701
258450	3713
258450	3737
258450	3812
258450	6858
258450	6886
258450	7641
258450	8180
258450	10628
258470	508
258470	602
258470	1291
258470	1324
258470	8316
258480	7
258480	117
258480	239
258480	256
258480	316
258480	343
258480	463
258480	470
258480	774
258480	907
258480	922
258480	969
258480	1252
258480	1538
258480	1561
258480	1591
258480	1773
258480	2007
258480	2148
258480	2205
258480	3021
258480	3026
258480	3173
258480	3175
258480	3177
258480	3180
258480	3196
258480	4279
258480	4565
258480	5280
258480	8479
258480	8873
258480	8905
258500	7
258500	505
258500	613
258500	642
258500	648
258500	3593
258500	3677
258501	7
258501	505
258501	648
258501	1251
258501	1257
258501	1260
258501	1347
258501	2071
258501	2072
258501	3487
258501	3535
258501	7663
258501	100543
258650	7
258650	408
258650	505
258650	648
258650	767
258650	1284
258650	2066
258650	2136
258650	2403
258650	2460
258650	2936
258650	2943
258650	3828
258650	7149
258650	9473
258650	9487
258650	9778
258650	11096
258660	7
258660	7634
258700	7
258700	365
258700	572
258700	648
258700	1268
258700	1344
258700	2510
258700	5102
258800	7
258800	2307
258800	2311
258840	7
258840	160
258840	219
258840	1032
258840	1182
258840	7395
258850	7
258850	193
258850	199
258850	316
258850	369
258850	414
258850	691
258850	767
258850	879
258850	1162
258850	1249
258850	1336
258850	1795
258850	1830
258850	2808
258850	11069
258860	7
258860	175
258860	180
258860	191
258860	199
258860	218
258860	286
258860	316
258860	347
258860	369
258860	767
258860	1156
258860	1161
258860	1770
258860	1829
258860	2059
258860	2132
258860	4322
258860	5736
258860	9381
258860	11802
258860	30084
258865	161
258865	164
258865	175
258865	191
258865	218
258865	316
258865	455
258865	456
258865	486
258865	506
258865	1056
258865	1161
258865	1263
258865	1419
258865	1770
258865	2100
258865	4322
258865	5349
258865	5736
258865	10566
258870	7
258870	533
258870	545
258870	618
258870	662
258870	1939
258870	3457
258870	3701
258870	7787
258900	7
258900	790
258900	1263
258900	1508
258900	1629
258900	1631
258900	3218
258900	3267
258900	3339
258900	3526
258900	4447
258900	4826
258900	5435
258900	11273
259050	6
259050	179
259050	248
259050	256
259050	272
259050	327
259050	337
259050	365
259050	400
259050	490
259050	494
259050	508
259050	664
259050	717
259050	718
259050	767
259050	771
259050	774
259050	1115
259050	1249
259050	1252
259050	1761
259050	1840
259050	1956
259050	2079
259050	2180
259050	2221
259050	2514
259050	2550
259050	2808
259050	2857
259050	2868
259050	3273
259050	3301
259050	3693
259050	3745
259050	4322
259050	5103
259050	5121
259050	5758
259050	6380
259050	8541
259050	8689
259050	9882
259050	11800
259050	40160
259050	100716
259100	7
259100	218
259100	239
259100	280
259100	508
259100	767
259100	890
259100	938
259100	939
259100	972
259100	975
259100	976
259100	1051
259100	1217
259100	1369
259100	1376
259100	1519
259100	1582
259100	1643
259100	2645
259100	2684
259100	2829
259100	3040
259100	3577
259100	9771
259200	2970
259200	10886
259270	7
259270	1510
259270	1831
259270	2205
259270	2644
259270	9381
259270	11314
259410	7
259410	252
259410	519
259410	592
259410	767
259410	768
259410	963
259410	2645
259410	2691
259410	3023
259410	3826
259410	5474
259410	5855
259410	8873
259420	6
259420	7
259420	260
259420	325
259420	347
259420	365
259420	592
259420	703
259420	707
259420	765
259420	2007
259420	2092
259420	2645
259420	2650
259420	2691
259420	2757
259420	2808
259420	2982
259420	3023
259420	3100
259420	3179
259420	4586
259420	5474
259420	5758
259420	5855
259420	5897
259420	8921
259440	7
259440	592
259440	703
259440	767
259440	768
259440	2645
259440	2650
259440	2757
259440	2808
259440	3023
259440	5855
259440	8873
259450	7
259450	768
259450	926
259450	939
259450	1059
259450	1388
259450	1762
259450	2650
259450	2659
259450	2808
259450	2812
259450	2987
259450	3179
259450	3273
259450	4322
259450	6380
259450	6466
259450	8422
259500	1939
259500	2669
259500	9919
259550	30433
259600	7
259600	212
259600	248
259600	280
259600	316
259600	327
259600	347
259600	414
259600	446
259600	520
259600	598
259600	684
259600	765
259600	938
259600	939
259600	1007
259600	1034
259600	1072
259600	1171
259600	1220
259600	1239
259600	1288
259600	1473
259600	1476
259600	1482
259600	1495
259600	1504
259600	1761
259600	1763
259600	1783
259600	1836
259600	2007
259600	2751
259600	2829
259600	2953
259600	3016
259600	3179
259600	3273
259600	3320
259600	3493
259600	3593
259600	3621
259600	4322
259600	5441
259600	6012
259600	6086
259600	6234
259600	6252
259600	6466
259600	8011
259600	8078
259600	8090
259600	8133
259610	7
259610	327
259610	455
259610	520
259610	1249
259610	1504
259610	1760
259610	2987
259610	3621
259610	4322
259610	6380
259610	6449
259610	9839
259610	9847
259610	9855
259650	7
259650	598
259650	100246
259660	7
259660	2749
259660	5789
259660	5849
259660	6647
259660	8497
259680	1939
259680	5901
259690	7
259690	271
259690	938
259690	1249
259690	1252
259690	1388
259690	8070
259700	7
259700	238
259700	256
259700	365
259700	597
259700	618
259700	639
259700	648
259700	670
259700	1250
259700	1281
259700	1425
259700	1508
259700	1744
259700	1876
259700	1903
259700	2007
259700	2240
259700	2754
259700	2756
259700	2812
259700	3015
259700	3155
259700	4618
259700	7209
259700	10628
259700	11002
259710	7
259710	303
259710	618
259710	648
259710	670
259710	1433
259710	1873
259710	1876
259710	1903
259710	1978
259710	2757
259710	2857
259710	3034
259710	4437
259710	4499
259710	6335
259710	7209
259710	7626
259710	11002
259720	7
259720	238
259720	1939
259720	3826
259720	11002
259720	30328
259730	7
259730	572
259730	689
259730	1249
259730	1433
259730	1903
259730	1978
259730	2135
259730	3034
259730	3148
259730	4322
259730	4437
259730	7807
259730	8153
259730	8341
259730	11002
259750	7
259750	939
259750	12052
259770	7
259770	252
259770	518
259770	568
259770	618
259770	667
259770	926
259770	939
259770	1089
259770	1252
259770	1256
259770	1382
259770	1552
259770	1629
259770	2659
259770	2751
259770	2756
259770	3016
259770	4322
259770	7773
259770	8037
259770	9733
259775	7
259775	126
259775	154
259775	160
259775	175
259775	212
259775	218
259775	238
259775	239
259775	244
259775	252
259775	272
259775	303
259775	316
259775	347
259775	358
259775	369
259775	410
259775	411
259775	452
259775	453
259775	470
259775	494
259775	520
259775	691
259775	695
259775	767
259775	1156
259775	1263
259775	1357
259775	1847
259775	2089
259775	2148
259775	2514
259775	2553
259775	2804
259775	2983
259775	3155
259775	3196
259775	3811
259775	4322
259775	5257
259775	5280
259775	6297
259775	6487
259775	10808
259775	11001
259775	11800
259780	7
259780	598
259780	1270
259780	1597
259780	3273
259780	6380
259780	6466
259780	6492
259900	7
259900	83
259900	121
259900	488
259900	648
259900	790
259900	965
259900	1063
259900	1138
259900	1678
259900	1942
259900	2653
259900	2756
259900	3159
259900	4417
259900	4950
259900	8672
259900	9830
259900	11001
259900	30507
259900	100758
260000	7
260000	83
260000	121
260000	790
260000	3159
260000	3355
260000	3828
260000	8672
260005	7
260005	2013
260005	2014
260005	2027
260005	3137
260005	4387
260005	8672
260005	40142
260100	10701
260130	7
260130	1805
260130	8392
260150	7
260150	175
260150	414
260150	582
260150	1270
260150	2263
260150	4322
260150	6887
260150	9185
260150	9276
260150	10864
260200	510
260200	618
260200	1260
260200	7132
260200	7158
260300	7
260300	514
260300	1260
260300	1332
260300	1337
260300	1347
260300	1762
260300	2061
260300	2063
260300	2067
260300	2071
260300	2172
260300	2548
260300	3487
260300	3677
260300	11462
260300	12407
260350	6
260350	1428
260350	2894
260370	7
260370	857
260370	1508
260370	1511
260370	1738
260370	2594
260400	7
260400	121
260400	774
260400	907
260400	920
260400	1256
260400	1263
260400	1328
260400	1508
260400	1518
260400	1700
260400	1738
260400	1873
260400	1875
260400	1876
260400	1903
260400	2240
260400	2570
260400	2643
260400	2719
260400	2750
260400	2812
260400	2863
260400	2910
260400	3016
260400	3300
260400	3411
260400	4322
260400	4808
260400	4979
260400	5871
260400	6461
260400	6598
260400	8803
260400	11904
260450	7
260450	1635
260450	1738
260450	2023
260450	3075
260450	12050
260470	7
260470	2383
260480	7
260480	217
260480	505
260480	952
260480	989
260480	992
260480	1097
260480	1733
260480	2240
260480	7663
260480	30318
260500	6
260500	7
260500	238
260500	1085
260500	1250
260500	2013
260500	2018
260500	2315
260500	200022
260530	7
260530	951
260530	1438
260530	2093
260530	6596
260530	8850
260540	597
260540	726
260540	1300
260540	1337
260540	2062
260540	2063
260540	2751
260540	3581
260540	7256
260565	7
260565	194
260565	253
260565	278
260565	286
260565	293
260565	341
260565	648
260565	969
260565	1155
260565	1250
260565	1272
260565	1347
260565	2187
260565	2521
260565	2529
260565	3196
260565	3469
260565	6829
260565	7105
260565	7281
260565	7965
260565	8872
260565	10804
260570	7
260570	1871
260570	1954
260570	2027
260600	7
260600	252
260600	280
260600	505
260600	1250
260600	1263
260600	1508
260600	1522
260600	1622
260600	2283
260600	2313
260600	2353
260600	2415
260600	2587
260600	2751
260600	2804
260600	3269
260600	3676
260600	5876
260600	6918
260600	7256
260600	7371
260600	8936
260650	7
260650	518
260650	651
260650	988
260650	1251
260650	1260
260650	1263
260650	1289
260660	7
260660	33
260660	61
260660	126
260660	171
260660	175
260660	238
260660	347
260660	482
260660	568
260660	581
260660	882
260660	890
260660	1239
260660	1591
260660	1762
260660	1770
260660	1999
260660	2324
260660	2866
260660	2990
260660	3027
260660	3083
260660	3173
260660	3175
260660	4209
260660	4691
260660	4692
260660	6077
260660	8472
260660	8488
260660	8905
260660	9085
260660	9473
260660	9937
260660	11266
260660	12385
260660	12745
260800	7
260800	3110
260900	7
260900	1136
260900	1698
260900	1901
260900	2563
260910	2293
260910	3745
260910	12322
260920	7
260920	510
260920	543
260920	662
260920	988
260920	1034
260920	1369
260920	1744
260920	1974
260920	2013
260920	2014
260920	2027
260920	2315
260920	2321
260920	2716
260920	2829
260920	3261
260920	3565
260950	7
260950	704
260950	3674
260970	7
260970	1251
260970	1271
260970	6976
260970	7267
260970	7313
261000	7
261000	1889
261000	2024
261000	2715
261000	3401
261000	3474
261000	3621
261000	5219
261000	5518
261000	200118
261000	200143
261100	7
261100	93
261100	726
261100	1289
261100	1889
261100	3401
261100	3474
261100	11463
261100	200118
261400	7
261400	3011
261400	9027
261500	7
261500	1879
261515	7
261515	107
261515	218
261515	239
261515	256
261515	268
261515	270
261515	278
261515	286
261515	316
261515	343
261515	347
261515	348
261515	369
261515	486
261515	505
261515	550
261515	572
261515	582
261515	639
261515	762
261515	767
261515	938
261515	1171
261515	1250
261515	1263
261515	1319
261515	1396
261515	1397
261515	1408
261515	1508
261515	1561
261515	1762
261515	1765
261515	1791
261515	1999
261515	2007
261515	2079
261515	2119
261515	2126
261515	2171
261515	2240
261515	2539
261515	2750
261515	2832
261515	2910
261515	3199
261515	3593
261515	5257
261515	5280
261515	6872
261515	7058
261515	7266
261515	7360
261515	7371
261515	8207
261515	8872
261540	7
261540	13
261540	28
261540	47
261540	59
261540	60
261540	73
261540	126
261540	175
261540	200
261540	204
261540	219
261540	238
261540	252
261540	256
261540	260
261540	311
261540	316
261540	343
261540	347
261540	402
261540	411
261540	465
261540	475
261540	480
261540	501
261540	508
261540	518
261540	545
261540	582
261540	612
261540	639
261540	659
261540	690
261540	767
261540	954
261540	1080
261540	1159
261540	1250
261540	1274
261540	1363
261540	1388
261540	1511
261540	1537
261540	1540
261540	1561
261540	1629
261540	1631
261540	1642
261540	1761
261540	1773
261540	2007
261540	2059
261540	2119
261540	2219
261540	2263
261540	2650
261540	2937
261540	2996
261540	3278
261540	3561
261540	4209
261540	4279
261540	4325
261540	4467
261540	5608
261540	6610
261540	6887
261540	8569
261540	8726
261540	8872
261540	8897
261540	8905
261540	9623
261540	10049
261540	10743
261540	11065
261540	11220
261550	7
261550	22
261550	23
261550	3117
261550	3251
261550	8689
261560	7
261560	286
261560	378
261560	581
261560	1387
261560	1620
261560	1650
261560	4322
261560	6297
261590	7
261590	3128
261600	7
261600	252
261600	518
261600	635
261600	709
261600	716
261600	718
261600	722
261600	737
261600	739
261600	742
261600	958
261600	964
261600	1249
261600	1250
261600	1347
261600	2286
261600	2514
261600	4920
261600	4923
261600	5982
261600	7018
261600	7513
261600	100324
261600	100610
261630	7
261630	252
261630	737
261630	1249
261630	1250
261630	1252
261630	1263
261630	1266
261630	1276
261630	1332
261630	1336
261630	1337
261630	1954
261630	2015
261630	2344
261630	2514
261630	3593
261630	3781
261630	3828
261630	4923
261640	7
261640	252
261640	737
261640	1250
261640	1251
261640	1262
261640	1263
261640	1266
261640	1300
261640	1332
261640	1337
261640	1347
261640	1518
261640	1954
261640	2015
261640	2033
261640	2063
261640	2067
261640	2344
261640	3593
261640	3781
261640	4923
261640	6887
261640	8936
261650	7
261650	799
261650	1397
261650	1399
261650	1943
261650	5959
261670	7
261670	83
261670	2913
261670	3198
261670	3201
261670	3236
261670	3546
261670	3710
261670	3738
261680	7
261680	648
261680	799
261680	961
261680	1250
261680	1263
261680	1397
261680	1399
261680	1943
261680	2059
261680	2104
261680	2353
261680	3593
261680	5959
261740	6
261740	7
261740	158
261740	961
261740	1250
261740	1541
261740	1635
261740	1640
261740	1998
261740	2615
261740	5165
261740	100598
261740	200128
261750	7
261750	1252
261750	1324
261750	2014
261750	2240
261750	4322
261750	6568
261750	9051
261800	7
261800	162
261800	175
261800	201
261800	347
261800	1648
261800	2643
261800	2781
261800	8872
261900	6
261900	7
261900	2208
261900	2299
261900	3329
261900	3745
261900	3777
261900	6297
261900	11359
261990	1263
262000	7
262000	135
262000	407
262000	970
262000	1249
262000	1596
262000	2208
262000	2299
262000	3329
262000	3777
262000	3828
262000	11359
262020	7
262020	431
262020	540
262020	668
262020	968
262020	1597
262020	2209
262020	2299
262020	7502
262020	7588
262020	11065
262190	7
262190	40
262190	218
262190	280
262190	303
262190	826
262190	831
262190	842
262190	956
262190	958
262190	998
262190	1263
262190	1518
262190	1943
262190	1953
262190	3074
262190	3162
262190	4322
262190	6288
262190	8665
262190	11998
262190	12542
262300	7
262300	518
262300	613
262300	1141
262300	7641
262300	7803
262300	7811
262300	11003
262300	11516
262400	7
262400	271
262400	839
262400	1943
262400	2715
262400	3510
262500	7
262500	274
262500	592
262500	1367
262500	1620
262500	1939
262500	2750
262500	3026
262500	3510
262500	12569
262600	7
262600	135
262600	821
262600	846
262600	871
262600	1998
262600	2173
262600	4322
262600	8202
262650	7
262650	839
262650	1939
262650	2750
262700	6
262700	7
262700	821
262700	839
262700	846
262700	1943
262700	3799
262700	8850
262700	10538
262710	7
262710	821
262710	824
262710	839
262710	2690
262800	7
262800	978
262800	1058
262800	2239
262850	7
262850	978
262850	1934
262850	5261
262850	12151
262875	7
262875	1939
262875	4417
262890	7
262890	1892
262890	8354
262900	7
262900	1270
262900	1319
262900	3701
262900	7126
262900	30083
263000	7
263000	961
263000	1508
263000	1648
263000	1939
263000	2098
263000	2788
263000	2789
263000	2878
263000	3593
263000	5576
263000	5942
263000	6515
263000	12735
263100	7
263100	113
263100	518
263100	556
263100	7770
263100	7875
263200	7
263200	83
263200	105
263200	107
263200	113
263200	1405
263200	1407
263200	1409
263200	1562
263200	1737
263200	1744
263200	1944
263200	2009
263200	2040
263200	2089
263200	2240
263200	3811
263200	5564
263200	5576
263210	7
263210	113
263210	248
263210	252
263210	316
263210	358
263210	506
263210	1627
263210	2265
263300	6
263300	1342
263300	1428
263300	1744
263300	1873
263300	1894
263300	1898
263300	1899
263300	1900
263300	1907
263300	1974
263300	2239
263300	2637
263300	2639
263300	3745
263300	5513
263400	7
263400	1028
263400	1050
263400	1297
263400	1342
263400	1898
263400	1899
263400	1900
263400	2315
263400	2615
263400	2619
263400	2641
263400	12378
263450	7
263450	1162
263450	9701
263450	10554
263520	7
263520	54
263520	62
263520	113
263520	161
263520	171
263520	175
263520	248
263520	773
263520	774
263520	888
263520	895
263520	1162
263520	1177
263520	1302
263520	1320
263520	1395
263520	1629
263520	1631
263520	1789
263520	2089
263520	2566
263520	5349
263520	5766
263520	5817
263520	5873
263520	6644
263520	6956
263520	10984
263520	11802
263520	100732
263540	7
263540	193
263540	286
263540	303
263540	369
263540	465
263540	668
263540	767
263540	768
263540	774
263540	1156
263540	1162
263540	1572
263540	1770
263540	1830
263540	1837
263540	2162
263540	2751
263540	2937
263540	2948
263540	3416
263540	4209
263540	4691
263540	5819
263540	6045
263540	6297
263540	8368
263540	8479
263540	8577
263540	11088
263550	7
263550	737
263550	1251
263550	1336
263550	7295
263570	7
263570	11
263570	11
263570	1288
263570	1939
263570	2127
263570	2273
263570	2500
263570	2936
263570	3401
263570	3581
263570	3677
263570	100543
263600	7
263600	11012
263610	7
263610	1561
263630	7
263630	107
263630	316
263630	463
263630	1159
263630	1177
263630	1407
263630	1561
263630	1629
263630	1631
263630	1792
263630	1999
263630	3826
263630	3826
263630	10066
263650	7
263650	50
263650	59
263650	62
263650	175
263650	204
263650	316
263650	327
263650	347
263650	369
263650	378
263650	561
263650	568
263650	882
263650	1159
263650	1511
263650	1792
263650	1798
263650	2006
263650	2025
263650	2223
263650	3196
263650	6610
263650	7418
263650	7759
263650	8689
263650	9755
263650	9756
263650	9777
263650	9803
263700	7
263700	153
263700	509
263700	559
263700	938
263700	953
263700	987
263700	992
263700	998
263700	1010
263700	1072
263700	1081
263700	1596
263700	1744
263700	1873
263700	1878
263700	2756
263700	2797
263700	2953
263700	3577
263700	4322
263700	9473
263700	11457
263700	100324
263750	7
263750	28
263750	54
263750	77
263750	175
263750	204
263750	272
263750	347
263750	369
263750	378
263750	405
263750	453
263750	494
263750	625
263750	656
263750	698
263750	767
263750	1159
263750	1374
263750	1760
263750	2021
263750	2558
263750	2946
263750	2974
263750	2984
263750	3022
263750	5211
263750	8897
263750	9778
263800	7
263800	103
263800	128
263800	848
263800	934
263800	1250
263800	1281
263800	1949
263800	1959
263800	1959
263800	2027
263800	2900
263800	2917
263800	3127
263800	3324
263800	3394
263800	3401
263800	3470
263800	3621
263800	5567
264010	7
264010	78
264010	938
264010	939
264010	1249
264010	1513
264010	4322
264010	9473
264010	10580
264010	12385
264050	7
264050	951
264050	6487
264060	7
264060	478
264060	1626
264070	7
264070	1252
264070	1270
264070	1276
264070	1337
264070	4923
264070	8297
264080	7
264080	1939
264080	8222
264090	7
264090	28
264090	40
264090	47
264090	160
264090	242
264090	256
264090	272
264090	316
264090	325
264090	347
264090	369
264090	387
264090	418
264090	535
264090	582
264090	592
264090	621
264090	639
264090	653
264090	656
264090	695
264090	771
264090	883
264090	946
264090	963
264090	1006
264090	1043
264090	1176
264090	1249
264090	1252
264090	1263
264090	1371
264090	1476
264090	1508
264090	1511
264090	1792
264090	1833
264090	2015
264090	2078
264090	2080
264090	2155
264090	2205
264090	2209
264090	3097
264090	3269
264090	3577
264090	3758
264090	4322
264090	4492
264090	5792
264090	7485
264090	9906
264090	10511
264090	11968
264090	30088
264090	30680
264090	100578
264090	100678
264090	100678
264090	100807
264110	7
264110	789
264110	858
264110	8202
264120	53
264120	1513
264120	6889
264120	8202
264140	72
264140	126
264140	407
264140	1249
264140	1642
264140	4392
264180	7
264180	272
264180	926
264180	1762
264180	1945
264180	2650
264180	2938
264180	3042
264180	3311
264180	3510
264180	5680
264180	6243
264180	8905
264180	11800
264270	7
264270	62
264270	327
264270	786
264270	5790
264270	5856
264270	8665
264300	7
264300	37
264300	771
264300	789
264300	821
264300	1939
264350	7
264350	127
264350	841
264350	859
264350	1508
264350	1942
264350	1944
264350	2013
264350	2014
264350	2153
264350	2205
264350	2615
264350	2902
264350	3593
264350	8242
264350	8872
264420	7
264420	529
264420	545
264420	573
264420	7641
264420	7769
264420	7822
264470	7
264470	248
264470	316
264470	369
264470	431
264470	486
264470	547
264470	580
264470	639
264470	648
264470	654
264470	737
264470	1250
264470	1276
264470	1319
264470	1332
264470	2007
264470	2015
264470	2240
264470	2376
264470	2415
264470	2910
264470	3186
264470	3487
264470	3593
264470	5280
264470	6555
264470	6887
264470	7305
264470	8619
264470	8763
264470	10864
264470	11344
264475	7
264475	189
264475	218
264475	286
264475	347
264475	365
264475	369
264475	413
264475	494
264475	538
264475	581
264475	601
264475	674
264475	684
264475	689
264475	767
264475	824
264475	1054
264475	1438
264475	1508
264475	1773
264475	1852
264475	2750
264475	2751
264475	4322
264475	6101
264475	9803
264475	10049
264475	11069
264475	12810
264480	7
264480	28
264480	54
264480	89
264480	104
264480	238
264480	252
264480	358
264480	369
264480	568
264480	582
264480	601
264480	813
264480	835
264480	878
264480	1162
264480	1252
264480	1274
264480	1321
264480	1360
264480	1539
264480	1629
264480	1631
264480	1651
264480	1674
264480	1680
264480	1830
264480	2023
264480	2084
264480	2086
264480	2126
264480	2937
264480	4691
264480	8501
264480	9914
264480	11662
264500	7
264500	1249
264500	1939
264600	7
264600	33
264600	48
264600	51
264600	54
264600	818
264600	1595
264600	1608
264600	1939
264600	3812
264700	7
264700	684
264700	737
264700	867
264700	886
264700	893
264700	920
264700	1252
264700	1270
264700	1508
264700	1510
264700	1538
264700	2007
264700	2148
264700	2199
264700	2355
264700	2653
264700	2663
264700	2748
264700	2752
264700	2753
264700	2757
264700	2909
264700	2979
264700	2980
264700	2982
264700	3013
264700	3020
264700	3025
264700	3029
264700	3106
264700	3155
264700	3165
264700	3698
264700	4492
264700	5469
264700	6297
264700	9023
264700	10502
264800	7
264800	83
264800	153
264800	505
264800	573
264800	608
264800	1034
264800	1102
264800	1297
264800	1634
264800	1635
264800	1681
264800	1718
264800	1723
264800	2239
264800	4417
264800	4943
264800	7663
264800	100817
265000	7
265000	23
265000	28
265000	47
265000	160
265000	175
265000	218
265000	276
265000	286
265000	316
265000	343
265000	347
265000	369
265000	405
265000	464
265000	494
265000	508
265000	776
265000	890
265000	902
265000	1060
265000	1159
265000	1166
265000	1537
265000	1558
265000	1762
265000	1836
265000	1838
265000	1884
265000	2089
265000	2557
265000	2643
265000	2650
265000	2714
265000	2804
265000	2808
265000	2827
265000	2949
265000	3083
265000	4322
265000	4459
265000	5617
265000	6443
265000	6446
265000	8729
265000	9110
265000	9756
265000	9757
265000	9759
265000	9760
265000	9761
265050	7
265050	28
265050	175
265050	204
265050	289
265050	316
265050	337
265050	365
265050	426
265050	431
265050	437
265050	473
265050	486
265050	494
265050	508
265050	537
265050	581
265050	1249
265050	1263
265050	1363
265050	1382
265050	1540
265050	2553
265050	2714
265050	2827
265050	2974
265050	2996
265050	2996
265050	3468
265050	5243
265050	8897
265050	9004
265050	10759
265100	7
265100	2111
265100	3674
265100	3677
265100	6514
265100	6520
265120	7
265120	961
265120	1217
265120	1425
265120	1508
265120	1939
265120	2092
265120	2094
265120	2098
265120	2104
265120	2789
265120	2878
265120	3593
265120	3678
265120	5942
265120	6517
265120	6530
265140	961
265140	4952
265140	100759
265140	100760
265150	4935
265150	10954
265200	7
265200	6522
265300	7
265300	272
265300	316
265300	431
265300	767
265300	1530
265300	1561
265300	1790
265300	2202
265300	2205
265300	3828
265300	5280
265300	6521
265300	6533
265300	10310
265300	10741
265300	12281
265300	12368
265300	100540
265380	6
265380	7
265380	72
265380	126
265380	822
265380	1561
265380	1631
265380	1643
265380	1694
265380	1734
265380	2092
265380	2101
265380	2245
265380	2247
265380	2566
265380	3811
265380	10444
265380	11718
265400	1279
265400	1324
265400	1667
265400	1681
265400	1708
265400	2092
265400	2875
265400	3388
265400	12378
265430	2089
265430	3811
265450	6
265450	2092
265450	6518
265500	1642
265800	7
265800	189
265800	269
265800	347
265800	448
265800	668
265800	670
265800	680
265800	696
265800	765
265800	1156
265800	1807
265800	2007
265800	2644
265800	2645
265800	2650
265800	2688
265800	3302
265800	3304
265800	4322
265800	4474
265800	6335
265800	9839
265800	11001
265850	7
265850	818
265850	1426
265850	1939
265850	4322
265880	7
265880	3826
265880	11001
265900	7
265900	303
265900	670
265900	765
265900	926
265900	1324
265900	1377
265900	2650
265900	2684
265900	2829
265900	2857
265900	100255
265950	7
265950	1561
265950	4399
266100	7
266100	750
266100	1249
266100	1252
266100	1263
266100	1557
266100	1939
266100	2069
266100	2098
266100	2123
266100	2133
266100	2643
266120	7
266120	1878
266120	3641
266130	7
266130	580
266130	1249
266130	1250
266130	1251
266130	1260
266130	1285
266130	1345
266130	1875
266130	1878
266130	1996
266130	2080
266130	3343
266140	7
266140	1878
266140	4445
266140	4835
266140	4839
266150	7
266150	1249
266150	1250
266150	1252
266150	1263
266150	1943
266150	2049
266150	2151
266150	2169
266150	2240
266150	3128
266150	3348
266150	3542
266150	3577
266150	6970
266150	7190
266200	7
266200	952
266200	1081
266200	1082
266200	1511
266200	1560
266200	1744
266200	1790
266200	1923
266200	4870
266200	5502
266200	8282
266250	7
266250	1284
266250	1319
266250	1561
266250	2028
266250	2460
266250	3819
266255	7
266255	256
266255	268
266255	275
266255	276
266255	448
266255	1263
266255	1290
266255	2974
266255	3083
266265	7
266265	252
266265	388
266265	704
266265	1250
266265	1252
266265	1574
266265	1939
266265	2090
266265	2120
266265	4322
266265	5400
266265	6887
266265	10864
266270	7
266270	169
266270	189
266270	365
266270	543
266270	580
266270	684
266270	962
266270	998
266270	1009
266270	1014
266270	1249
266270	1250
266270	1492
266270	2650
266270	2808
266270	4322
266270	4325
266270	5681
266270	8683
266280	7
266280	175
266280	276
266280	331
266280	365
266280	417
266280	581
266280	1070
266280	1373
266280	2014
266280	2705
266280	4322
266280	5198
266280	6498
266280	6501
266280	9777
266300	2297
266350	7
266350	613
266350	639
266350	1595
266400	7
266400	7968
266400	7973
266500	7
266500	407
266500	458
266500	508
266500	510
266500	518
266500	546
266500	616
266500	639
266500	662
266500	1251
266500	1265
266500	1635
266500	1638
266500	1640
266500	1761
266500	2654
266500	2922
266500	3474
266500	3690
266500	4689
266500	7141
266500	8064
266500	10571
266500	11675
266500	12211
266510	7
266510	272
266510	407
266510	457
266510	510
266510	512
266510	939
266510	954
266510	1249
266510	1252
266510	1263
266510	1265
266510	1271
266510	1508
266510	1892
266510	1999
266510	2240
266510	2570
266510	3146
266510	3577
266510	8167
266510	12368
266600	1425
266600	1426
266600	1510
266600	1824
266600	2014
266600	2027
266600	5214
266600	11107
266600	100279
266810	7
266810	34
266810	85
266810	89
266810	151
266810	316
266810	347
266810	486
266810	2007
266810	3196
266810	6887
266810	8648
266810	8850
266900	7
266900	90
266900	103
266900	547
266900	1425
266900	1903
266900	1959
266900	3774
266910	7
266910	28
266910	89
266910	110
